Code,Name,Year,GDP,emp,rnna,hc,infl,hd30,cdd,r20mm
NGA,Nigeria,1981,299753.8125,27.228536605835,5842178.5,1.19635963439941,24.30427,6.862258064516141,3.807741935483861,0.5967741935483879
NGA,Nigeria,1982,279360.375,27.5590648651123,6195560.5,1.19924628734589,7.611944,3.9078125000000057,-9.39125,-0.8818749999999991
NGA,Nigeria,1983,248842.8125,26.7924938201904,6427434.5,1.20213997364044,17.89181,14.30939393939397,9.193333333333328,-1.5051515151515131
NGA,Nigeria,1984,246066.671875,25.7737121582031,6527169,1.20504057407379,37.64706,21.678529411764742,-3.167058823529416,-1.0508823529411746
NGA,Nigeria,1985,260616.671875,26.0135631561279,6580819,1.20794820785522,5.9829,-1.2708571428571247,-9.256571428571448,0.46914285714285775
NGA,Nigeria,1986,260775.5,26.1719760894775,6635594.5,1.21086287498474,7.338709,5.654444444444465,-4.979444444444454,0.18611111111111267
NGA,Nigeria,1987,269120.625,26.8611068725586,6673739,1.21378457546234,11.34486,39.921621621621625,2.475135135135119,1.0010810810810824
NGA,Nigeria,1988,288858.03125,27.9434242248535,6725995.5,1.21671330928803,31.57895,5.511052631578934,-9.080000000000013,3.814736842105265
NGA,Nigeria,1989,294402.3125,28.6545581817627,6794344,1.21964907646179,51.28205,-2.7102564102563917,7.072820512820499,0.4669230769230781
NGA,Nigeria,1990,329073.71875,29.4383182525635,6896946.5,1.22259199619293,7.830513,18.91749999999999,5.375999999999976,0.10524999999999984
NGA,Nigeria,1991,330252.96875,30.7916278839111,6990191,1.24443328380585,12.2603,-1.193902439024356,-7.585121951219534,1.3026829268292692
NGA,Nigeria,1992,345547.625,31.3028888702393,7079091.5,1.26666474342346,43.48922,-10.89547619047616,-6.574523809523825,0.09166666666666767
NGA,Nigeria,1993,338515.3125,31.5095653533936,7183652.5,1.28929328918457,58.09915,14.717906976744215,-2.9016279069767563,-0.8004651162790699
NGA,Nigeria,1994,332371.5,31.6105308532715,7274204.5,1.31232619285584,56.857170000000004,-6.486590909090893,-1.0456818181818477,2.8077272727272735
NGA,Nigeria,1995,332130,32.385181427002,7340189.5,1.33577060699463,72.87322,9.597555555555545,-2.0824444444444765,1.8853333333333344
NGA,Nigeria,1996,346065.9375,32.9294471740723,7423190.5,1.35963368415833,29.38953,12.928913043478277,7.53282608695649,1.0343478260869574
NGA,Nigeria,1997,356230.25,33.3948822021484,7519777,1.38392329216003,10.72019,16.503829787234025,-0.4474468085106622,-0.5476595744680841
NGA,Nigeria,1998,365425.4375,33.5376586914063,7617901,1.40864670276642,7.867811,24.190000000000023,14.49187499999998,1.0637500000000015
NGA,Nigeria,1999,367559.96875,34.4160575866699,7724364.5,1.4338116645813,6.598716,1.83632653061224,1.0161224489795586,2.442040816326532
NGA,Nigeria,2000,385996.53125,35.3947410583496,7852168.5,1.45942640304565,6.889396,6.779600000000016,20.255799999999965,0.4632000000000005
NGA,Nigeria,2001,408838.59375,35.9541053771973,7887934,1.4883189201355,18.8371,10.68666666666664,9.288627450980371,-0.19588235294117595
NGA,Nigeria,2002,471510.09375,37.7908401489258,7946099,1.5177835226059,12.88807,10.191153846153869,0.2399999999999665,-0.00211538461538385
NGA,Nigeria,2003,506152.84375,38.337776184082,8061898.5,1.54783141613007,14.01068,19.91886792452829,-1.3845283018868173,-0.9320754716981136
NGA,Nigeria,2004,552974.8125,39.9258460998535,8093626,1.57847416400909,15.05604,22.120000000000033,3.161111111111083,-0.564814814814814
NGA,Nigeria,2005,588578,41.6947364807129,8131324.5,1.60972356796265,17.82387,19.78781818181821,3.893636363636333,-0.6345454545454547
NGA,Nigeria,2006,624243,43.3118362426758,8290999,1.64159166812897,8.280764,26.724464285714276,10.744107142857118,-0.3332142857142859
NGA,Nigeria,2007,665387.4375,45.3747901916504,8348293.5,1.6740905046463,5.420366,10.535614035087749,7.26561403508768,1.6926315789473687
NGA,Nigeria,2008,710397.875,47.6819572448731,8397740,1.70723295211792,11.57233,11.103965517241392,12.070344827586185,1.8934482758620683
NGA,Nigeria,2009,767492,49.4232215881348,8479181,1.7331268787384,12.56511,35.975762711864405,5.105762711864372,0.19135593220338976
NGA,Nigeria,2010,841944.1875,52.1017570495606,8564983,1.75892567634583,13.73615,32.85616666666664,7.640666666666632,1.3881666666666677
NGA,Nigeria,2011,883093.1875,54.4081649780273,8625162,1.78164064884186,10.81312,25.567540983606538,12.705409836065542,-0.6845901639344261
NGA,Nigeria,2012,920883.1875,56.1841430664063,8694392,1.80464899539948,12.19885,7.775161290322558,1.8304838709677111,2.016451612903225
NGA,Nigeria,2013,970558,57.7522163391113,8799561,1.82795441150665,8.48239,13.611746031746035,-0.5385714285714585,0.2244444444444449
NGA,Nigeria,2014,1031798.8125,60.3430633544922,8966574,1.85156083106995,8.041389,20.059062499999985,-8.480156250000036,2.7109375
NGA,Nigeria,2015,1059168.75,63.412109375,9138001,1.87547206878662,9.011947,18.57046153846153,7.800307692307655,0.6492307692307699
NGA,Nigeria,2016,1042042.8125,65.8733367919922,9274641,1.89969217777252,15.68712,28.439090909090936,-2.8478787878788268,1.6793939393939397
NGA,Nigeria,2017,1050441,70.0830688476563,9399214,1.9242250919342,16.502,30.484626865671657,7.694626865671594,1.044328358208955
NGA,Nigeria,2018,1070637.625,72.1353912353516,9573503,1.94907462596893,12.1,16.696323529411757,-6.6785294117647425,0.9089705882352944
NGA,Nigeria,2019,1094282.75,73.8393859863281,9781682,1.97424519062042,11.397,16.79434782608689,-6.691739130434826,2.3857971014492767
NGA,Nigeria,2020,1074647.75,75.4088973999023,9944910,1.99974083900452,13.247,21.78442857142852,8.593857142857104,1.831714285714285
NGA,Nigeria,2021,1113843.375,77.4411849975586,10090135,2.02987694740295,16.95279,37.19760563380271,19.192816901408406,0.6459154929577471
NGA,Nigeria,2022,1150060.875,80.6709518432617,10246269,2.08037233352661,18.53079,10.440972222222172,17.08624999999995,2.676944444444445
NGA,Nigeria,2023,1182955.75,84.5971527099609,10428547,2.13435983657837,23.31589,43.19794520547936,-1.7778082191781266,1.1302739726027404
PAK,Pakistan,1960,52626.50390625,13.3260059356689,74731.2265625,1.12234890460968,6.947369,5.049000000000007,25.584000000000017,-0.7630000000000008
PAK,Pakistan,1961,55603.58203125,13.6097564697266,84420.7109375,1.12972688674927,1.64042,-5.849999999999994,-16.25181818181818,0.5463636363636364
PAK,Pakistan,1962,59143.66015625,13.9031705856323,95481.84375,1.13715350627899,-0.5164622,-2.0324999999999704,0.43250000000000455,-1.1691666666666665
PAK,Pakistan,1963,63626.95703125,14.2038011550903,109982.09375,1.14462876319885,1.456488,8.063846153846157,16.169230769230765,-1.859230769230769
PAK,Pakistan,1964,68001.1953125,14.5110626220703,125374.28125,1.1521532535553,4.179587,4.0378571428571775,20.944285714285712,0.3535714285714291
PAK,Pakistan,1965,74208.859375,14.8254356384277,144248.203125,1.15972721576691,5.568635,7.398666666666685,14.787999999999982,-1.0999999999999992
PAK,Pakistan,1966,79880.046875,15.1472911834717,159440.984375,1.16606414318085,7.227622,1.4562500000000114,23.533749999999984,-0.8412499999999996
