Code,Name,Year,GDP,emp,rnna,hc,infl,hd30,cdd,r20mm
DZA,Algeria,2011,455536.59375,9.70195293426514,1662936.875,2.07550859451294,5.739105,9.6486885245902,-14.681475409836054,0.11016393442622946
DZA,Algeria,2012,471024.8125,10.2749528884888,1740849.75,2.11176919937134,9.698162,19.83306451612907,-3.534677419354864,0.07838709677419353
DZA,Algeria,2013,484213.5625,10.8958702087402,1828537.625,2.14866352081299,4.101908,25.10825396825402,17.851428571428556,-0.0128571428571429
DZA,Algeria,2014,502613.6875,10.3398427963257,1923181.375,2.18620228767395,3.876656,17.065937500000047,-4.447500000000019,0.09734375
DZA,Algeria,2015,521210.375,10.6938314437866,2024275.375,2.22439670562744,4.391666,14.223384615384646,-28.59907692307695,-0.02415384615384613
DZA,Algeria,2016,537889.0625,10.9418792724609,2127248.25,2.26325869560242,5.800304,20.447878787878835,-7.555757575757582,-0.06378787878787878
DZA,Algeria,2017,544881.625,10.9499835968018,2231472.75,2.30279946327209,5.591,17.242686567164213,-17.962985074626886,-0.10283582089552236
DZA,Algeria,2018,551420.1875,11.0875148773193,2337930,2.34303092956543,3.51,13.979117647058873,-29.57882352941178,0.04867647058823532
DZA,Algeria,2019,581665.8125,11.1983909606934,2442441.5,2.38396549224854,1.952,8.646521739130463,-39.130144927536264,-0.02202898550724635
DZA,Algeria,2020,576513.1875,10.4205169677734,2541997.25,2.42561507225037,2.415131,18.063000000000045,6.468857142857132,-0.11171428571428572
DZA,Algeria,2021,622585.875,10.6965208053589,2659781.75,2.45266890525818,7.226063,20.95859154929579,39.49774647887324,-0.16014084507042253
DZA,Algeria,2022,645138.5,11.4524326324463,2775426.75,2.48042869567871,9.265515,17.637500000000017,59.7791666666667,-0.1979166666666667
DZA,Algeria,2023,671293.25,11.6545906066895,2906572.75,2.50891828536987,9.322174,29.63589041095892,49.68027397260275,-0.11520547945205484
ECU,Ecuador,1960,21071.673828125,1.29828786849976,199713.875,1.66427171230316,1.676599,22.857999999999997,1.7409999999999997,-7.082000000000001
ECU,Ecuador,1961,22151.47265625,1.32747554779053,210395.5,1.67715835571289,3.98562,12.359999999999996,4.072727272727274,0.13181818181818272
ECU,Ecuador,1962,23241.13671875,1.35732316970825,219636.09375,1.69014477729797,2.870885,16.349999999999998,-0.6366666666666632,-2.9291666666666636
ECU,Ecuador,1963,23730.6796875,1.38784146308899,229023.5625,1.70323181152344,5.939509,39.372307692307686,6.122307692307693,-6.153846153846153
ECU,Ecuador,1964,25488.466796875,1.41905009746552,239109.796875,1.71462845802307,4.034204,12.239999999999998,1.9149999999999991,5.375714285714285
ECU,Ecuador,1965,26323.23828125,1.45095431804657,249059.09375,1.72462594509125,3.069071,7.153999999999996,-5.802666666666667,3.7673333333333368
ECU,Ecuador,1966,26966.4453125,1.48659360408783,259426.25,1.73468172550201,5.453727,14.126874999999998,-1.8500000000000016,1.0618750000000006
ECU,Ecuador,1967,28818.19921875,1.52310538291931,273190.125,1.74479615688324,3.818138,7.985882352941175,2.5588235294117645,-0.3905882352941142
ECU,Ecuador,1968,29979.50390625,1.56051564216614,287328.6875,1.75496959686279,4.317656,17.04222222222222,-0.8133333333333361,-0.26888888888888474
ECU,Ecuador,1969,30678.77734375,1.59883248806,299306.90625,1.76520228385925,6.326682,20.625263157894736,-2.0005263157894753,3.385263157894741
ECU,Ecuador,1970,32659.79296875,1.63810968399048,312167.34375,1.77549457550049,5.12999,17.564,1.9995000000000012,1.1159999999999997
ECU,Ecuador,1971,33985.09375,1.70625054836273,331629.71875,1.79437184333801,0,-1.0123809523809584,-5.115714285714285,6.482857142857146
ECU,Ecuador,1972,37059.27734375,1.77716457843781,347959.78125,1.81344985961914,0,24.453636363636356,-7.983181818181819,6.878181818181819
ECU,Ecuador,1973,39971.2890625,1.85084819793701,362438.09375,1.83273065090179,0,6.000434782608693,-2.616086956521741,5.499130434782611
ECU,Ecuador,1974,44931.86328125,1.92723762989044,379385.71875,1.85221648216248,42.08334,-12.83958333333334,-4.077083333333334,1.3700000000000043
ECU,Ecuador,1975,50646.0234375,2.00630807876587,408829.6875,1.87190961837769,6.158357,-10.416000000000004,-1.993999999999998,8.045200000000001
ECU,Ecuador,1976,53765.60546875,2.07364726066589,437841.25,1.89181196689606,2.486187,1.3646153846153837,-3.4373076923076926,9.235769230769233
ECU,Ecuador,1977,54785.32421875,2.1427278518676798,469371.875,1.91192603111267,29.6496,33.524074074074065,0.7399999999999984,0.22370370370370907
ECU,Ecuador,1978,57604.3515625,2.21392035484314,504313.71875,1.93225383758545,0,26.636785714285708,-0.2864285714285728,-3.494285714285713
ECU,Ecuador,1979,59969.0546875,2.28750419616699,533150.1875,1.95279788970947,20.79002,23.878275862068968,1.793448275862069,-2.823793103448274
ECU,Ecuador,1980,61841.78515625,2.36409139633179,561310,1.97356021404266,3.270225,23.04233333333334,0.23366666666666447,-0.7896666666666619
ECU,Ecuador,1981,67888.6484375,2.43558740615845,589776.6875,1.99659240245819,18.16667,20.79903225806451,0.8861290322580615,-1.934193548387093
ECU,Ecuador,1982,69010.5234375,2.50513482093811,618657.3125,2.01989340782166,16.92524,7.139062499999994,-2.921562500000002,8.466250000000002
ECU,Ecuador,1983,69497.734375,2.57733774185181,639372.75,2.04346609115601,49.69843,15.702727272727266,-7.5830303030303075,19.099696969696975
ECU,Ecuador,1984,71531.3671875,2.65241003036499,658389.6875,2.06731414794922,29.89524,-10.589117647058828,-3.070000000000004,0.30794117647058883
