Code,Name,Year,GDP,emp,rnna,hc,infl,hd30,cdd,r20mm
JPN,Japan,2001,4798745.5,64.7689666748047,25493442,3.36086773872376,-0.8040935,4.5078431372549,0.3980392156862731,-2.4631372549019552
JPN,Japan,2002,4800759,63.7553253173828,25875438,3.37576270103455,-0.8924916,5.851153846153844,-1.169615384615387,-1.7257692307692238
JPN,Japan,2003,4874457,63.5438690185547,26226804,3.39072346687317,-0.2643754,-1.879245283018868,0.27245283018867816,1.696792452830195
JPN,Japan,2004,4981018,63.6831855773926,26562598,3.40575051307678,-0.0165673,6.265555555555556,-1.562592592592594,2.525370370370375
JPN,Japan,2005,5070871,63.9229202270508,26921680,3.42084431648254,-0.5622613,4.1916363636363645,-0.024181818181819636,-7.090545454545449
JPN,Japan,2006,5140460.5,64.2040176391602,27265270,3.43600463867188,0.2323651,2.7367857142857144,0.32624999999999815,0.686071428571438
JPN,Japan,2007,5216743.5,64.4457550048828,27554710,3.45123267173767,0.0745156,4.898771929824562,1.2005263157894728,-4.515964912280694
JPN,Japan,2008,5152876,64.2170867919922,27765272,3.46652793884277,1.38165,3.3343103448275855,-0.6601724137931058,-3.1481034482758545
JPN,Japan,2009,4859510.5,63.2816162109375,27817134,3.48189091682434,-1.36282,-3.502203389830509,-1.0389830508474596,1.1352542372881445
JPN,Japan,2010,5058649,62.9963493347168,27857126,3.49732208251953,-0.6283658,12.346166666666665,-1.7716666666666683,4.706333333333344
JPN,Japan,2011,5059853.5,62.8651466369629,27924010,3.50793290138245,-0.2812692,5.373770491803278,1.8373770491803256,1.739180327868862
JPN,Japan,2012,5129414,62.7342987060547,28024686,3.51857590675354,-0.0352578,6.3170967741935495,-0.9922580645161325,0.26112903225807216
JPN,Japan,2013,5232263.5,63.2569694519043,28176042,3.52925133705139,0.343885,7.626825396825398,-0.22650793650793943,-1.1430158730158624
JPN,Japan,2014,5247762,63.7834243774414,28352516,3.53995895385742,2.768014,-3.032343750000001,0.087031249999999,0.3948437500000104
JPN,Japan,2015,5329660,64.1638793945313,28550418,3.55069923400879,0.786661,1.2043076923076903,1.375692307692308,2.768769230769241
JPN,Japan,2016,5369836.5,64.8264923095703,28752612,3.56147217750549,-0.1187749,5.2360606060606045,-1.4051515151515144,5.036818181818191
JPN,Japan,2017,5459799,65.4842681884766,28970244,3.57227778434753,0.4841587,4.9679104477611915,-1.6441791044776135,-0.8383582089552135
JPN,Japan,2018,5494927.5,66.5834808349609,29188046,3.58311605453491,0.989011,11.70485294117647,1.1400000000000006,2.6839705882353044
JPN,Japan,2019,5472828,67.2273101806641,29401234,3.59398722648621,0.4519963,5.7852173913043465,0.09347826086956346,-1.6149275362318711
JPN,Japan,2020,5245863.5,66.7847595214844,29553106,3.60489130020142,0.0083326,6.5325714285714245,3.032142857142855,3.3981428571428687
JPN,Japan,2021,5380121.5,67.1171569824219,29706136,3.62192320823669,-0.2582903,3.0405633802816876,0.21943661971830863,4.860281690140859
JPN,Japan,2022,5431488,67.6910705566406,29845872,3.63912701606751,2.506056,9.548333333333332,0.7763888888888886,-0.9072222222222095
JPN,Japan,2023,5522683.5,67.9327163696289,29998940,3.6565043926239,3.251569,18.39753424657534,-0.6842465753424651,-1.184794520547932
KEN,Kenya,1950,18133.03125,2.97790265083313,33722.3515625,1.14369404315948,7.62,NA,NA,NA
KEN,Kenya,1951,21294.525390625,3.029212474823,35674.09375,1.14926648139954,17.26,-9.159999999999997,12.07,2.08
KEN,Kenya,1952,20071.443359375,3.08203506469727,37603.99609375,1.15486598014832,15.09,6.269999999999982,13.834999999999994,-1.71
KEN,Kenya,1953,19187.978515625,3.13670754432678,39594.82421875,1.16049289703369,6.56,-32.74000000000001,-7.776666666666664,2.12
KEN,Kenya,1954,20783.294921875,3.19327926635742,41955.703125,1.16614711284637,4.68,46.64499999999998,24.73750000000001,-2.0699999999999994
KEN,Kenya,1955,22011.27734375,3.25150871276855,44890.06640625,1.17182898521423,3.66,54.426000000000016,9.490000000000002,-2.766
KEN,Kenya,1956,23148.55078125,3.31175684928894,47742.83203125,1.17681038379669,5.49,41.275000000000006,15.25833333333334,-2.3649999999999998
KEN,Kenya,1957,24194.66796875,3.37374567985535,50306.81640625,1.18181300163269,2.97,13.74857142857141,8.708571428571432,-0.047142857142856265
KEN,Kenya,1958,24272.814453125,3.43788266181946,52033.15625,1.18683695793152,3.97,33.71000000000001,12.680000000000007,-0.20124999999999993
KEN,Kenya,1959,23490.833984375,3.50423955917358,53608.8984375,1.19188213348389,1,38.81444444444443,-17.718888888888877,0.04111111111111221
KEN,Kenya,1960,25433.267578125,3.57286190986633,55298.98046875,1.19694888591766,1.243781,29.223000000000013,9.263000000000005,-0.9329999999999998
KEN,Kenya,1961,24524.33203125,3.66599369049072,55560.4453125,1.20565319061279,2.457002,14.856363636363653,-21.799090909090907,1.1418181818181816
KEN,Kenya,1962,26548.1171875,3.76296424865723,55707.40234375,1.21442079544067,3.117506,14.958333333333371,3.407500000000013,-1.293333333333333
KEN,Kenya,1963,27695.8671875,3.86394238471985,56393.7109375,1.22325229644775,0.6976744,-1.3023076923076644,-5.624615384615375,0.6961538461538463
KEN,Kenya,1964,29346.58203125,3.96870827674866,56671.609375,1.23214781284332,-0.0993049,5.820714285714303,-7.432857142857131,-1.3235714285714275
KEN,Kenya,1965,30771.921875,4.07703304290772,57194.203125,1.24110817909241,3.578529,22.142666666666685,9.922666666666672,-2.4853333333333323
KEN,Kenya,1966,34433.49609375,4.18945455551148,59038.77734375,1.25013363361359,5.014395,34.848750000000024,-6.3474999999999895,-1.8899999999999992
KEN,Kenya,1967,35892.60546875,4.30614614486694,61094.9921875,1.25922465324402,1.759196,13.128823529411761,-1.7241176470588044,0.11117647058823632
KEN,Kenya,1968,35883.98828125,4.42685270309448,64729.33984375,1.26838195323944,0.3667116,-5.890555555555551,4.341666666666683,0.705000000000001
KEN,Kenya,1969,38170.98828125,4.55218935012817,68390.5546875,1.27760565280914,-0.171501,39.28947368421052,0.8231578947368519,-3.062105263157894
KEN,Kenya,1970,36150.546875,4.65592002868652,74071.390625,1.28689658641815,2.18853,26.504999999999995,7.452000000000012,-0.8589999999999991
KEN,Kenya,1971,38500.67578125,4.84348583221436,81011.4375,1.30425000190735,3.78021,17.16285714285712,10.377142857142871,-0.5880952380952378
KEN,Kenya,1972,40436.07421875,4.95649242401123,87325.8359375,1.32183754444122,5.83164,29.602727272727265,-3.5145454545454555,-0.8313636363636361
KEN,Kenya,1973,42540.01171875,5.10830354690552,93267.3515625,1.33966219425201,9.28119,44.90565217391304,3.1882608695652124,-1.8052173913043474
KEN,Kenya,1974,44625.48828125,5.3664665222168,98034.7265625,1.35772716999054,17.8099,24.7545833333333,2.6354166666666714,-1.6399999999999997
KEN,Kenya,1975,44459.3828125,5.49899101257324,102905.359375,1.37603580951691,19.1202,12.844400000000007,-11.379999999999995,-0.8143999999999991
KEN,Kenya,1976,46249.57421875,5.69912767410278,107555.703125,1.39459133148193,11.449,24.860384615384618,-5.182307692307688,-1.9730769230769227
KEN,Kenya,1977,50494.33984375,5.88172769546509,113763.609375,1.41339695453644,14.821,-4.010370370370367,-21.500370370370362,2.830000000000001
KEN,Kenya,1978,55034.40625,6.05093288421631,121412.296875,1.43245625495911,16.9318,-7.907142857142873,2.0875000000000057,0.43892857142857267
KEN,Kenya,1979,57101.421875,6.28266191482544,127662.2734375,1.45177257061005,7.97935,3.9455172413793207,-15.994482758620691,0.5837931034482775
KEN,Kenya,1980,60294.23046875,6.50698900222778,133832.671875,1.47134935855865,13.858,38.78399999999999,9.038666666666671,-1.4356666666666653
KEN,Kenya,1981,62564.26171875,6.69144010543823,140426.640625,1.49325609207153,11.603,13.202903225806438,-6.182903225806449,-0.4493548387096755
KEN,Kenya,1982,64871.203125,6.90596628189087,144337.765625,1.5154891014099101,20.667,7.850312499999973,-7.909687499999997,-0.8453124999999977
KEN,Kenya,1983,65757.0703125,7.16807126998901,147007.703125,1.53805303573608,11.398,31.902424242424217,-18.599999999999994,-1.1696969696969677
KEN,Kenya,1984,66919.765625,7.39805269241333,149407.703125,1.56095290184021,10.284,22.404117647058797,12.957058823529422,-2.0452941176470563
KEN,Kenya,1985,69780.375,7.67403507232666,152254.625,1.58419370651245,10.72485,5.833999999999975,-4.473142857142847,-0.14685714285714013
KEN,Kenya,1986,74781.828125,7.93657207489014,156127.96875,1.60778057575226,10.5504,10.87194444444441,0.34111111111111825,0.1472222222222248
KEN,Kenya,1987,79211.1484375,8.19951152801514,160358.859375,1.63171863555908,8.635164,37.0781081081081,2.0318918918918882,-0.4267567567567552
KEN,Kenya,1988,84120.328125,8.43583202362061,165148.015625,1.65601313114166,12.3624,20.492368421052618,-4.141578947368416,-0.005526315789471603
KEN,Kenya,1989,88069.8125,8.77435207366943,169848.890625,1.68066930770874,13.4043,-2.703076923076935,4.564615384615394,-0.33538461538461384
KEN,Kenya,1990,91779.3671875,9.06492900848389,174952.84375,1.70569252967834,15.67405,6.124499999999955,16.400499999999994,-0.2569999999999988
KEN,Kenya,1991,93071.2578125,9.39436912536621,179385.390625,1.7281966209411601,18.98607,16.345121951219483,-7.999512195121945,-1.150731707317072
KEN,Kenya,1992,92333.0390625,9.75816154479981,183107.078125,1.75012314319611,27.3446,10.665952380952348,14.65095238095239,-1.1633333333333322
KEN,Kenya,1993,92665.2421875,10.1654443740845,186208.140625,1.77232766151428,46.05942,6.857906976744147,18.190232558139556,-1.7462790697674406
KEN,Kenya,1994,95101.3671875,10.6833362579346,190671.109375,1.79481399059296,28.71513,17.222045454545423,3.766818181818195,0.13340909090909125
KEN,Kenya,1995,99290.7734375,11.3299293518066,196678.125,1.81758558750153,1.555323,22.639333333333298,-3.616888888888873,-1.0895555555555543
KEN,Kenya,1996,103406.359375,11.9065561294556,202626.671875,1.84064602851868,8.841565,19.54717391304345,14.0317391304348,-1.5258695652173904
KEN,Kenya,1997,103685.890625,12.4229707717896,208696.390625,1.86399912834167,11.27734,1.9012765957446618,18.643191489361712,3.3265957446808514
KEN,Kenya,1998,107165.25,12.9206686019897,215520.046875,1.88764846324921,5.402304,8.181666666666672,-1.1752083333333303,1.4972916666666682
KEN,Kenya,1999,109420.703125,13.4238262176514,221818.296875,1.91159796714783,5.788454,20.584693877551018,13.438775510204081,-2.153265306122448
KEN,Kenya,2000,109965.21875,13.8578910827637,229073.984375,1.93585121631622,9.978494,33.03299999999999,17.25,-2.7201999999999984
KEN,Kenya,2001,114877.546875,14.2466602325439,238061.71875,1.95771253108978,5.779125,19.95529411764707,11.441764705882363,-0.5168627450980381
KEN,Kenya,2002,115534.3828125,14.6354999542236,245282.65625,1.979820728302,1.993869,20.39153846153846,9.051730769230772,-0.4269230769230754
KEN,Kenya,2003,118890.9609375,14.995626449585,250849.609375,2.00217866897583,9.822483,27.21679245283019,5.060943396226435,-0.9288679245283018
KEN,Kenya,2004,124958.6875,15.5877523422241,257453.109375,2.02478885650635,11.81291,25.812777777777768,13.827222222222233,-0.6516666666666664
KEN,Kenya,2005,132346.609375,16.0179405212402,268260.6875,2.04765462875366,9.90514,38.48345454545455,2.755818181818185,-1.3998181818181812
KEN,Kenya,2006,140718.65625,16.4490623474121,281449.15625,2.07077860832214,6.028195,23.62625,-6.493392857142844,0.9451785714285714
KEN,Kenya,2007,150358.984375,17.0097675323486,293583.9375,2.09416365623474,4.253263,28.35175438596491,-11.65947368421051,-0.6114035087719296
KEN,Kenya,2008,150708.515625,17.5634231567383,307553.125,2.1178126335144,15.1041,32.01293103448279,6.63155172413795,-1.100862068965517
KEN,Kenya,2009,162477.9375,17.8757019042969,323699.9375,2.14172887802124,10.52043,43.69033898305085,24.339152542372887,-2.2422033898305083
KEN,Kenya,2010,175571.15625,17.6944885253906,344391.34375,2.16591501235962,4.078746,30.622166666666686,5.2335000000000065,0.3651666666666671
KEN,Kenya,2011,184562.375,17.7746391296387,364519.6875,2.18529486656189,14.03341,29.150163934426246,6.567704918032803,0.6091803278688532
KEN,Kenya,2012,192787.515625,17.8495864868164,388316.6875,2.20484805107117,9.36769,33.389999999999986,7.031774193548401,-0.04064516129032203
KEN,Kenya,2013,200138.921875,18.0398902893066,411850.375,2.2245759963989298,5.734952,17.659999999999997,-0.04984126984126647,0.7400000000000002
KEN,Kenya,2014,210233.15625,18.2589492797852,443286.875,2.2444806098938,6.884535,29.764062499999994,-2.5090624999999847,-0.6415625
KEN,Kenya,2015,220755.609375,18.1200656890869,473164.375,2.26456332206726,6.590772,40.06615384615384,10.259538461538483,0.2783076923076928
KEN,Kenya,2016,230136.421875,18.3977279663086,499061.5625,2.28482580184937,6.327321,31.329090909090894,22.374090909090924,-0.5759090909090903
KEN,Kenya,2017,238917.296875,18.5560836791992,528467.4375,2.30526947975159,7.985,40.60149253731342,-3.269850746268631,-0.6373134328358203
KEN,Kenya,2018,252366.1875,18.5665264129639,555863.4375,2.32589602470398,4.69,11.794411764705842,4.808235294117665,2.202058823529412
KEN,Kenya,2019,265377.3125,18.3412017822266,585632.6875,2.3467073440551798,5.204,32.323478260869564,-2.4914492753622994,1.770144927536232
KEN,Kenya,2020,264653.46875,18.5792503356934,616052.375,2.36770462989807,5.404815,21.681714285714264,-16.35585714285712,3.094857142857144
KEN,Kenya,2021,284741.9375,18.8079471588135,652297.1875,2.475581407547,6.110909,38.036338028168984,15.934507042253543,-1.6387323943661962
KEN,Kenya,2022,298580.34375,19.3525238037109,686803.4375,2.57906222343445,7.656875,31.118055555555543,25.49319444444447,-1.895972222222222
KEN,Kenya,2023,315169.125,19.9494342803955,721478.3125,2.60687518119812,7.675,27.211780821917756,17.09397260273974,1.3600000000000003
KHM,Cambodia,1950,NA,NA,NA,NA,NA,NA,NA,NA
KHM,Cambodia,1951,NA,NA,NA,NA,NA,17.47,2.8999999999999986,-0.2400000000000002
KHM,Cambodia,1952,NA,NA,NA,NA,NA,-8.125000000000028,6.100000000000001,5.67
KHM,Cambodia,1953,NA,NA,NA,NA,NA,5.443333333333328,-21.45333333333334,3.160000000000001
KHM,Cambodia,1954,NA,NA,NA,NA,NA,16.492500000000007,0.09999999999999787,-0.5999999999999996
KHM,Cambodia,1955,NA,NA,NA,NA,NA,2.363999999999976,22.13,3.0199999999999996
KHM,Cambodia,1956,NA,NA,NA,NA,NA,-28.090000000000003,0.07166666666665833,4.256666666666666
KHM,Cambodia,1957,NA,NA,NA,NA,NA,19.46285714285716,-3.268571428571434,7.53857142857143
KHM,Cambodia,1958,NA,NA,NA,NA,NA,11.950000000000017,8.629999999999995,1.4762500000000003
KHM,Cambodia,1959,NA,NA,NA,NA,NA,25.332222222222242,-2.0088888888888903,1.5222222222222221
KHM,Cambodia,1960,NA,NA,NA,NA,NA,13.499000000000024,2.5120000000000005,3.960000000000001
KHM,Cambodia,1961,NA,NA,NA,NA,NA,1.8118181818182109,9.053636363636357,3.3099999999999987
KHM,Cambodia,1962,NA,NA,NA,NA,NA,-9.739166666666591,3.5091666666666583,4.544166666666666
KHM,Cambodia,1963,NA,NA,NA,NA,NA,0.9600000000000364,20.64923076923077,3.174615384615384
KHM,Cambodia,1964,NA,NA,NA,NA,NA,4.001428571428619,-9.735714285714295,2.147857142857143
KHM,Cambodia,1965,NA,NA,NA,NA,NA,14.524666666666661,-3.6866666666666745,2.924666666666667
KHM,Cambodia,1966,NA,NA,NA,NA,NA,-24.493124999999992,-10.61625,4.491875
KHM,Cambodia,1967,NA,NA,NA,NA,NA,-17.292352941176432,2.2182352941176475,-1.5523529411764727
KHM,Cambodia,1968,NA,NA,NA,NA,NA,30.278333333333364,15.585,-1.796111111111113
KHM,Cambodia,1969,NA,NA,NA,NA,NA,8.014736842105293,3.7947368421052587,0.39842105263157634
KHM,Cambodia,1970,14209.4072265625,3.12397575378418,21849.814453125,1.18051159381866,NA,6.5540000000000305,3.8149999999999977,-0.44149999999999956
KHM,Cambodia,1971,13499.5478515625,3.13355135917664,22503.02734375,1.19335961341858,NA,-29.91809523809522,11.25333333333333,2.689523809523809
KHM,Cambodia,1972,12765.6025390625,3.1769685745239298,23031.900390625,1.20634734630585,NA,6.421818181818168,-8.298181818181828,9.467272727272727
KHM,Cambodia,1973,10347.27734375,3.22681355476379,23265.7578125,1.21947646141052,NA,13.432608695652164,-6.157391304347829,3.535652173913043
KHM,Cambodia,1974,9805.810546875,3.26627111434937,23432.63671875,1.23274850845337,NA,0.4829166666666538,-10.020833333333343,1.3983333333333334
KHM,Cambodia,1975,9673.478515625,3.18714952468872,23580.423828125,1.24616503715515,NA,-5.436399999999992,-15.670000000000012,4.152399999999998
KHM,Cambodia,1976,9673.478515625,2.98782849311829,23726.302734375,1.26204371452332,NA,2.272692307692324,4.572692307692293,1.962692307692306
KHM,Cambodia,1977,8253.759765625,2.77623319625855,23724.03125,1.27812457084656,NA,39.848518518518546,19.023333333333326,0.23999999999999844
KHM,Cambodia,1978,8253.759765625,2.56677007675171,23730.203125,1.29441034793854,NA,8.615357142857135,-2.8560714285714397,3.4414285714285686
KHM,Cambodia,1979,7194.92041015625,2.52024602890015,23628.6875,1.31090378761292,NA,45.04827586206895,-3.1075862068965634,3.4127586206896527
KHM,Cambodia,1980,6787.0830078125,2.5895254611969,23493.583984375,1.32760727405548,NA,32.73666666666665,0.29599999999999227,6.159000000000001
KHM,Cambodia,1981,6789.8720703125,2.62083005905151,23372.62109375,1.34215772151947,NA,13.840645161290325,0.5564516129032171,4.81032258064516
KHM,Cambodia,1982,6789.87255859375,2.68039870262146,23262.56640625,1.35686755180359,NA,21.318124999999952,5.609062499999993,-3.2500000000000018
KHM,Cambodia,1983,7090.89453125,2.75850701332092,23197.783203125,1.37173867225647,NA,15.022121212121192,10.559090909090912,3.7384848484848483
KHM,Cambodia,1984,7440.62353515625,2.83689880371094,23178.947265625,1.38677275180817,NA,17.790294117646994,8.348529411764709,-1.1214705882352938
KHM,Cambodia,1985,7788.11474609375,2.9159269332885702,23203.01171875,1.40197169780731,NA,16.111999999999995,-10.089999999999996,3.73057142857143
KHM,Cambodia,1986,8084.1259765625,3.02007532119751,23260.775390625,1.40818786621094,NA,-5.395555555555575,5.76027777777778,6.706944444444442
KHM,Cambodia,1987,9824.76171875,3.11521816253662,24027.416015625,1.41443157196045,-31.25453,29.240270270270287,16.83459459459459,2.795675675675678
KHM,Cambodia,1988,11415.69140625,3.21987223625183,24345.59375,1.42070305347443,22.99578,11.750789473684193,4.411578947368419,2.862105263157895
KHM,Cambodia,1989,11386.15234375,3.33098006248474,24503.462890625,1.42700231075287,63.89365,22.899487179487153,5.768461538461537,1.188717948717951
KHM,Cambodia,1990,11518.251953125,3.46176171302795,24620.068359375,1.43332946300507,141.7582,25.506999999999977,5.514249999999997,2.509000000000002
KHM,Cambodia,1991,12392.103515625,3.84200716018677,25123.453125,1.44341206550598,190.9957,22.68487804878049,13.859756097560968,1.5778048780487843
KHM,Cambodia,1992,13263.2607421875,3.95520091056824,25683.287109375,1.45356559753418,74.99257,12.094761904761867,6.719761904761903,-0.6897619047618999
KHM,Cambodia,1993,13805.9375,4.11845922470093,26835.728515625,1.46379053592682,114.3203,1.2334883720930065,-6.736511627906985,-0.7137209302325527
KHM,Cambodia,1994,14865.5830078125,4.24126195907593,27840.42578125,1.47408747673035,10.4401,24.355454545454535,0.06659090909090537,-1.007499999999995
KHM,Cambodia,1995,15745.8994140625,4.42306661605835,29944.326171875,1.48445677757263,-0.7989444,26.184222222222218,-0.08488888888889079,0.814888888888893
KHM,Cambodia,1996,16470.240234375,4.56710958480835,31726.16796875,1.49549949169159,7.150861,12.544999999999987,-6.853043478260872,1.2071739130434818
KHM,Cambodia,1997,17395.833984375,4.63657855987549,33923.1015625,1.50662446022034,7.960214,37.808085106383004,0.7727659574468007,2.6614893617021327
KHM,Cambodia,1998,18462.45703125,4.84624576568604,35880.56640625,1.51783204078674,14.8065,37.450416666666655,11.61666666666666,0.7060416666666711
KHM,Cambodia,1999,20882.14453125,5.10134792327881,39065.546875,1.52912318706512,4.008207,-10.683877551020402,-9.810408163265315,3.2416326530612274
KHM,Cambodia,2000,23105.6953125,5.38194847106934,43149.8671875,1.54049813747406,-0.7919925,17.449799999999982,-9.654200000000003,3.5168000000000035
KHM,Cambodia,2001,24813.138671875,6.09801864624023,47138.0703125,1.55278742313385,-0.6006483,26.69764705882352,-2.84490196078432,1.2578431372549073
KHM,Cambodia,2002,26367.701171875,6.23238229751587,52344.61328125,1.56517469882965,0.2114666,46.134230769230754,23.309807692307686,1.6136538461538503
KHM,Cambodia,2003,29079.271484375,6.37295150756836,58166.78515625,1.57766079902649,0.9417461,41.983773584905634,12.709999999999994,1.8832075471698158
KHM,Cambodia,2004,31829.5,6.5205340385437,64875.7734375,1.59024655818939,4.319337,44.43629629629629,4.8546296296296205,-1.2516666666666634
