Code,Name,Year,hd30_ssp245,cdd_ssp245,r20mm_ssp245,hd30_ssp370,cdd_ssp370,r20mm_ssp370
MEX,Mexico,2025,4.194545454545448,2.2327272727272742,0.12090909090909108,3.890909090909105,-1.9063636363636363,-0.18181818181818166
MAR,Morocco,2025,0.2400000000000091,-4.90545454545456,-0.17272727272727262,4.359090909090895,1.537272727272736,-0.26090909090909076
NGA,Nigeria,2025,5.196363636363685,-0.17363636363636203,0.34545454545454657,4.6436363636364035,1.5836363636363728,0.04454545454545489
PAK,Pakistan,2025,2.3527272727272646,-6.738181818181829,0.2390909090909088,3.7909090909091105,4.2072727272727235,-0.22090909090909072
PER,Peru,2025,7.818181818181813,0.528181818181821,0.6936363636363634,2.9090909090909065,0.3681818181818173,0.04272727272727295
PHL,Philippines,2025,6.429999999999978,0.42909090909090786,0.9681818181818223,6.107272727272729,-0.7872727272727289,0.8836363636363664
RUS,Russian Federation,2025,0.4900000000000002,-0.4754545454545429,0.03545454545454563,0.3700000000000001,1.0809090909090884,0.06272727272727274
SAU,Saudi Arabia,2025,4.342727272727302,-8.327272727272742,-0.022727272727272707,4.943636363636415,-2.410909090909115,-0.006363636363636321
SEN,Senegal,2025,3.0581818181817653,-0.20545454545452912,-0.48454545454545483,-0.8018181818181347,-2.1890909090909076,0.38909090909090915
ZAF,South Africa,2025,-0.4000000000000057,0.7627272727272754,0.36909090909090914,0.3400000000000034,-0.1963636363636283,0.054545454545454675
ESP,Spain,2025,1.7081818181818207,-0.5209090909090861,-0.013636363636364113,4.433636363636367,-2.270909090909093,0.25272727272727336
SWE,Sweden,2025,-0.0036363636363636364,0.4509090909090929,-0.014545454545454639,0.008181818181818182,-0.8163636363636328,0.14545454545454528
THA,Thailand,2025,3.4809090909091083,-0.17454545454545922,0.5872727272727261,4.520909090909129,-3.172727272727272,-0.008181818181817846
TUR,Türkiye,2025,2.597272727272724,-1.4645454545454442,0.3645454545454543,1.1981818181818156,-1.6127272727272768,-0.06999999999999984
GBR,United Kingdom,2025,-0.001818181818181816,0.26636363636363747,0.32454545454545425,9.090909090909011e-4,1.9918181818181822,0.3036363636363637
ARE,United Arab Emirates,2025,5.214545454545458,-14.852727272727265,0.058181818181818196,6.595454545454601,2.643636363636375,-0.1
USA,United States of America,2025,3.346363636363641,0.9000000000000057,-0.003636363636363882,2.5027272727272774,0.3018181818181809,0.11545454545454437
VEN,R. B. de Venezuela,2025,5.50181818181818,0.016363636363635692,1.2281818181818167,4.318181818181813,-0.9827272727272742,-0.7690909090909059
VNM,Vietnam,2025,7.378181818181815,1.0363636363636353,-0.9263636363636394,1.4118181818182052,-2.3636363636363633,-0.009090909090904375
DZA,Algeria,2026,3.788333333333327,-9.370000000000033,-0.007499999999999979,3.0516666666666765,7.050000000000011,0.026666666666666672
ARG,Argentina,2026,3.864999999999995,1.279999999999994,-0.17416666666666902,3.4908333333333488,-0.14999999999999858,0.07666666666666799
AUS,Australia,2026,4.09916666666669,3.1274999999999977,-0.5091666666666672,2.6050000000000466,-5.313333333333318,0.047499999999999876
BGD,Bangladesh,2026,5.365000000000009,-0.4066666666666663,-1.477499999999992,2.8500000000000227,-4.667499999999997,-1.1566666666666663
BRA,Brazil,2026,4.924166666666679,-1.5533333333333346,-0.05999999999999872,9.365000000000009,1.7083333333333286,1.1566666666666663
KHM,Cambodia,2026,1.9966666666666697,0.6766666666666694,0.9808333333333312,3.941666666666663,1.0725000000000051,1.9474999999999998
CAN,Canada,2026,0.8024999999999998,-0.24249999999999972,-0.05333333333333323,0.1416666666666666,-0.2908333333333353,0.05666666666666664
CHN,China,2026,2.276666666666671,-8.333333333325754e-4,0.0916666666666659,1.8183333333333351,-0.659166666666664,0.1133333333333324
COL,Colombia,2026,7.261666666666656,0.5633333333333326,0.5500000000000007,8.83250000000001,1.0391666666666666,0.16833333333333655
ECU,Ecuador,2026,5.10916666666666,0.11333333333333506,0.394166666666667,11.0225,-0.7166666666666668,-1.2624999999999993
EGY,Arab Republic of Egypt,2026,0.6358333333333235,-6.6025000000000205,-0.009166666666666668,4.626666666666637,-8.349166666666633,0.05666666666666667
ETH,Ethiopia,2026,2.714166666666671,0.6116666666666504,0.6891666666666678,2.692500000000024,-1.1975000000000122,0.015000000000001457
FRA,France,2026,1.8541666666666679,0.05666666666666842,0.02666666666666684,2.066666666666668,1.014166666666668,0.07416666666666627
DEU,Germany,2026,1.0649999999999995,0.4208333333333343,0.14416666666666633,1.288333333333333,-0.3383333333333347,0.36499999999999955
IND,India,2026,4.702500000000015,0.6716666666666526,-0.050833333333333286,1.7133333333333383,-3.4224999999999994,-0.4691666666666716
IDN,Indonesia,2026,8.247500000000002,-0.7408333333333319,0.5166666666666657,10.481666666666655,-0.4533333333333349,-0.46416666666666373
IRN,Islamic Republic of Iran,2026,1.6800000000000352,1.9950000000000045,0.07166666666666677,0.02583333333333826,-6.209166666666647,0.394166666666667
ITA,Italy,2026,4.090833333333336,0.9333333333333336,-0.08583333333333432,3.1741666666666646,-0.4400000000000013,0.9408333333333339
JPN,Japan,2026,1.9974999999999987,0.05000000000000071,-0.22583333333333044,2.186666666666669,0.10499999999999865,-0.659166666666664
KEN,Kenya,2026,3.475000000000051,0.5416666666666714,-0.25916666666666677,4.135833333333352,0.05083333333332973,-0.0891666666666664
KOR,Republic of Korea,2026,5.926666666666666,0.05416666666666359,-0.09750000000000014,1.1875,-0.5366666666666688,1.7374999999999972
MYS,Malaysia,2026,9.667499999999961,0.5750000000000002,0.9649999999999999,14.194999999999965,1.2991666666666672,-1.129999999999999
MEX,Mexico,2026,3.148333333333312,-3.0591666666666626,0.5874999999999995,6.2891666666666595,-0.8858333333333377,-0.34999999999999964
MAR,Morocco,2026,1.2925000000000182,1.2508333333333326,0.08000000000000007,1.8049999999999926,3.1966666666666868,0.09083333333333332
NGA,Nigeria,2026,2.939166666666665,-1.6441666666666777,0.12416666666666742,3.6975000000000477,-3.4066666666666663,0.013333333333333641
PAK,Pakistan,2026,0.845833333333303,1.2208333333333314,0.03583333333333316,1.586666666666673,-3.3391666666666566,0.07250000000000023
PER,Peru,2026,4.242499999999993,0.649166666666666,0.5441666666666656,9.028333333333336,-0.4966666666666626,0.36916666666666487
PHL,Philippines,2026,9.808333333333337,-0.08333333333333393,1.8225000000000051,9.521666666666661,0.039166666666664796,-0.3999999999999986
RUS,Russian Federation,2026,0.3849999999999998,-0.875833333333329,0.08749999999999991,0.7791666666666668,0.33083333333333087,0.07583333333333342
SAU,Saudi Arabia,2026,3.0550000000000352,-1.1525000000000034,-0.0025000000000000022,0.9291666666666742,-9.103333333333381,0.021666666666666695
SEN,Senegal,2026,1.941666666666606,0.9025000000000034,0.14249999999999963,0.5025000000000546,-0.07250000000001933,0.6133333333333333
ZAF,South Africa,2026,7.589999999999989,2.1016666666666666,-0.14749999999999996,1.3658333333333275,-4.983333333333334,0.22416666666666707
ESP,Spain,2026,0.9608333333333334,1.1083333333333272,0.11583333333333323,2.7166666666666686,1.7683333333333309,0.5616666666666674
SWE,Sweden,2026,0.015,-0.30166666666666586,0.12416666666666676,-0.0016666666666666668,0.13166666666667126,0.09666666666666646
THA,Thailand,2026,3.9424999999999955,-1.214166666666678,1.024166666666666,6.857500000000073,0.519999999999996,0.5058333333333316
TUR,Türkiye,2026,2.866666666666667,-0.7649999999999864,0.059166666666666146,1.6758333333333368,0.5108333333333306,-0.027499999999999414
GBR,United Kingdom,2026,0.007500000000000007,-1.1858333333333313,0.1875,0.009999999999999981,0.6616666666666671,-0.2533333333333334
ARE,United Arab Emirates,2026,3.5883333333333383,-6.666666666666686,0.035,1.3708333333333655,-5.4141666666666595,0.13749999999999996
USA,United States of America,2026,1.921666666666681,0.39416666666667055,-0.09500000000000153,1.7716666666666683,-0.4383333333333326,0.09666666666666579
VEN,R. B. de Venezuela,2026,6.638333333333321,2.5083333333333364,-0.32250000000000156,8.972500000000025,-1.6799999999999997,-1.053333333333331
VNM,Vietnam,2026,4.389166666666654,1.1058333333333294,1.9741666666666653,8.334166666666647,2.1966666666666654,0.10166666666667012
DZA,Algeria,2027,3.0353846153846007,-5.086153846153877,0.002307692307692344,4.192307692307708,-7.356923076923039,0.006153846153846176
ARG,Argentina,2027,1.1584615384615375,1.9384615384615316,-0.05000000000000249,3.0284615384615563,-0.9415384615384639,0.015384615384617106
AUS,Australia,2027,4.430000000000007,-2.1530769230769238,-0.22076923076923105,6.5400000000000205,0.03384615384617007,0.13615384615384585
BGD,Bangladesh,2027,8.423076923076934,0.8707692307692341,-3.625384615384611,9.563076923076949,1.2207692307692355,1.0092307692307685
BRA,Brazil,2027,5.689999999999998,1.390769230769223,0.0369230769230775,16.029230769230765,1.669230769230765,0.2738461538461543
KHM,Cambodia,2027,5.99692307692311,3.015384615384619,-0.8023076923076946,9.656923076923022,3.0207692307692326,-0.2884615384615383
CAN,Canada,2027,0.4084615384615382,-0.537692307692307,0.08000000000000007,0.30615384615384644,0.2853846153846149,0.02461538461538515
CHN,China,2027,1.7692307692307736,-0.1761538461538521,-0.05384615384615454,2.001538461538459,-1.2823076923076897,0.04923076923076941
COL,Colombia,2027,5.61384615384614,0.2338461538461516,0.07384615384615145,19.09153846153845,0.3038461538461519,-0.13076923076923208
ECU,Ecuador,2027,7.448461538461544,0.5476923076923104,-0.04230769230769127,19.848461538461542,-0.6984615384615402,-0.1776923076923076
EGY,Arab Republic of Egypt,2027,0.7438461538461638,-3.7684615384615654,7.692307692307686e-4,3.550769230769191,-19.494615384615315,-0.01230769230769231
ETH,Ethiopia,2027,0.9730769230769454,-0.6169230769230865,0.26692307692307793,4.110000000000014,-2.9976923076923114,0.041538461538462634
FRA,France,2027,0.5761538461538471,0.6800000000000033,-0.19692307692307676,-0.695384615384615,-1.094615384615384,0.08692307692307644
DEU,Germany,2027,0.5030769230769225,-0.3407692307692294,-0.12538461538461565,-0.31538461538461515,-0.7738461538461543,0.1615384615384614
IND,India,2027,2.0330769230769192,0.2784615384615279,-0.26846153846153875,4.766153846153827,-4.562307692307684,0.12076923076922697
IDN,Indonesia,2027,6.062307692307684,0.6823076923076936,-0.17846153846153712,13.321538461538466,1.575384615384614,-0.33615384615384514
IRN,Islamic Republic of Iran,2027,2.7323076923076997,1.776923076923083,0.03846153846153855,1.8976923076923242,-4.725384615384598,0.29923076923076963
ITA,Italy,2027,1.2376923076923099,-0.7999999999999972,-0.19923076923076977,1.323846153846155,-0.43384615384615444,1.33
JPN,Japan,2027,0.43153846153845876,-0.1753846153846137,1.111538461538462,0.22769230769231186,0.3646153846153837,-0.0176923076923039
KEN,Kenya,2027,2.52461538461543,0.5092307692307756,7.692307692304112e-4,2.774615384615373,-1.7900000000000063,0.18538461538461615
KOR,Republic of Korea,2027,1.4461538461538481,0.6776923076923076,-0.7730769230769248,1.5576923076923066,2.1538461538461497,-1.1838461538461544
MYS,Malaysia,2027,6.643846153846141,-0.16153846153846096,1.130769230769232,16.564615384615365,0.46076923076923126,0.27692307692307594
MEX,Mexico,2027,1.8815384615384687,-0.7746153846153732,0.4869230769230777,7.1253846153846325,0.07769230769230262,0.2030769230769227
MAR,Morocco,2027,5.3100000000000165,1.2653846153845905,0.20307692307692293,2.3769230769230916,0.08923076923078099,0.019230769230769384
NGA,Nigeria,2027,6.479230769230753,-2.3299999999999983,0.05000000000000071,11.4715384615385,-4.473846153846154,0.32615384615384624
PAK,Pakistan,2027,2.313076923076892,0.19461538461537486,0.07923076923076922,1.6953846153846257,-4.2269230769230575,0.3992307692307695
PER,Peru,2027,6.7223076923076945,0.3592307692307699,-0.32846153846153925,15.266153846153856,-0.13538461538460922,-7.69230769229523e-4
PHL,Philippines,2027,6.83846153846153,0.41230769230769226,-0.006923076923072813,14.558461538461529,1.2176923076923067,-1.0061538461538468
RUS,Russian Federation,2027,0.54,-1.3807692307692285,-0.011538461538461275,0.663846153846154,-1.2730769230769283,0.07923076923076922
SAU,Saudi Arabia,2027,1.564615384615422,3.8192307692307566,-0.048461538461538445,3.562307692307712,-5.753846153846183,0.029230769230769255
SEN,Senegal,2027,2.706153846153825,-1.5392307692307554,-1.0592307692307696,4.562307692307684,0.08076923076922071,0.5107692307692302
ZAF,South Africa,2027,6.03692307692306,0.14000000000000057,-0.2838461538461532,5.857692307692318,-5.735384615384618,0.3269230769230771
ESP,Spain,2027,4.560769230769239,1.5861538461538416,-0.10538461538461519,2.073846153846162,0.5799999999999983,0.21384615384615424
SWE,Sweden,2027,-0.004615384615384615,-0.06615384615384556,0.22538461538461552,-0.0015384615384615385,1.1000000000000014,-0.04000000000000026
THA,Thailand,2027,6.999230769230735,3.8361538461538416,0.08692307692307466,15.053076923076958,2.6215384615384565,0.005384615384613767
TUR,Türkiye,2027,2.166153846153847,-2.201538461538455,-0.28692307692307706,2.1284615384615506,-1.5592307692307728,0.23307692307692385
GBR,United Kingdom,2027,0.0069230769230769346,-0.153076923076922,0.14538461538461522,0,0.7769230769230777,0.052307692307691944
ARE,United Arab Emirates,2027,0.4046153846153686,-2.563076923076949,-0.023076923076923078,1.6530769230769522,-6.068461538461548,-0.03923076923076925
USA,United States of America,2027,4.09076923076924,0.46538461538461817,0.21692307692307544,1.2015384615384619,-1.0692307692307672,0.10769230769230731
VEN,R. B. de Venezuela,2027,8.841538461538448,2.0661538461538456,-0.35307692307692484,15.389999999999986,1.5323076923076897,0.3846153846153868
VNM,Vietnam,2027,5.740769230769246,1.5100000000000016,-0.16230769230769582,12.705384615384617,2.092307692307692,-0.35846153846153683
DZA,Algeria,2028,3.0042857142857144,-0.3492857142857133,-0.04428571428571429,4.385000000000019,4.7014285714286075,0.014999999999999986
ARG,Argentina,2028,0.22142857142856087,-1.0878571428571462,0.1949999999999985,1.642142857142879,0.5092857142857099,0.2928571428571445
AUS,Australia,2028,5.617857142857133,9.059999999999988,-0.3071428571428574,8.932857142857188,0.6350000000000051,-0.5792857142857142
BGD,Bangladesh,2028,7.264285714285734,-1.4757142857142824,-2.5585714285714225,9.427857142857192,-3.8807142857142836,1.4385714285714286
BRA,Brazil,2028,10.112142857142857,1.607142857142854,-0.2907142857142855,22.22,-2.0064285714285717,-0.5442857142857136
KHM,Cambodia,2028,6.07000000000005,0.3950000000000031,-0.09500000000000064,6.478571428571399,-1.039285714285704,1.0971428571428579
CAN,Canada,2028,0.39785714285714247,0.09500000000000242,0.2507142857142859,0.7300000000000002,-0.32928571428571374,0.07857142857142918
CHN,China,2028,1.6707142857142898,-2.1414285714285697,0.13571428571428612,3.29785714285714,0.6292857142857144,0.008571428571428008
COL,Colombia,2028,11.359999999999985,0.18928571428571317,0.48642857142856855,19.89142857142855,0.7649999999999988,1.6521428571428558
ECU,Ecuador,2028,9.237857142857145,-0.2992857142857144,0.9728571428571406,14.31714285714287,-0.24928571428571722,0.3457142857142834
EGY,Arab Republic of Egypt,2028,2.1950000000000216,5.517142857142858,7.142857142857124e-4,2.7771428571428487,10.15428571428572,-0.0021428571428571477
ETH,Ethiopia,2028,3.652142857142877,-2.7085714285714317,-0.34642857142857064,6.630000000000024,-2.2078571428571436,0.7999999999999998
FRA,France,2028,2.5407142857142873,0.3621428571428602,0.2721428571428568,1.0442857142857136,-0.3200000000000003,-0.3278571428571433
DEU,Germany,2028,0.2907142857142855,0.8071428571428605,0.38499999999999956,-0.08857142857142897,0.4792857142857141,0.1964285714285714
IND,India,2028,5.862142857142857,-2.1278571428571524,-1.0757142857142856,6.68214285714285,-1.116428571428571,0.7992857142857108
IDN,Indonesia,2028,10.977857142857147,0.8471428571428588,0.43785714285714405,12.713571428571441,-0.3292857142857155,2.947142857142861
IRN,Islamic Republic of Iran,2028,2.537142857142868,-1.5721428571428362,0.15642857142857136,2.9878571428571377,-8.872857142857157,0.20357142857142896
ITA,Italy,2028,4.287857142857142,0.807857142857145,0.5578571428571415,2.269285714285715,0.12642857142857267,0.3992857142857149
JPN,Japan,2028,1.2735714285714295,-0.07000000000000028,1.2735714285714295,2.347142857142856,-0.032857142857144694,1.9428571428571466
KEN,Kenya,2028,3.8950000000000387,-2.0435714285714255,-0.055000000000000604,6.59714285714287,1.5507142857142853,0.5992857142857151
KOR,Republic of Korea,2028,1.4728571428571442,-0.8285714285714327,0.9628571428571426,4.798571428571428,0.5235714285714295,-0.4585714285714282
MYS,Malaysia,2028,13.551428571428545,0.05428571428571516,0.09357142857142975,14.907857142857097,0.41857142857142904,1.6035714285714313
MEX,Mexico,2028,6.779999999999973,1.49071428571429,0.0342857142857147,9.63428571428571,-0.4571428571428626,-0.3592857142857149
MAR,Morocco,2028,5.6642857142857395,-4.340714285714313,-0.025000000000000133,2.4578571428571507,-0.03785714285713482,-0.05642857142857127
NGA,Nigeria,2028,7.06571428571425,0.4271428571428686,0.14857142857142858,10.141428571428605,1.24071428571429,0.2842857142857147
PAK,Pakistan,2028,2.2778571428571297,-5.892142857142858,0.09214285714285664,1.825000000000017,-6.636428571428553,0.47285714285714286
PER,Peru,2028,6.000714285714281,-0.7435714285714354,0.27071428571428413,15.791428571428582,0.09714285714286319,0.19428571428571573
PHL,Philippines,2028,9.479285714285709,-0.45285714285714285,0.5228571428571485,17.61357142857142,1.9385714285714268,-0.0892857142857153
RUS,Russian Federation,2028,0.3064285714285706,-0.8549999999999969,0.09142857142857141,0.588571428571429,0.4707142857142834,0.008571428571428896
SAU,Saudi Arabia,2028,3.449285714285736,-2.192142857142869,-0.00785714285714284,2.9550000000000125,0.04285714285714448,0.04571428571428571
SEN,Senegal,2028,2.652142857142792,1.91357142857143,0.13071428571428534,3.985714285714323,6.80714285714285,-0.742142857142857
ZAF,South Africa,2028,3.06142857142855,-2.934285714285714,0.02428571428571491,8.800714285714307,7.71142857142857,-0.012142857142857011
ESP,Spain,2028,4.374285714285726,0.0799999999999983,0.18999999999999995,-0.46071428571428186,0.13000000000000256,0.13357142857142934
SWE,Sweden,2028,0.02357142857142857,-0.5628571428571405,0.0792857142857144,0.007857142857142858,0.26000000000000156,0.29714285714285715
THA,Thailand,2028,4.995000000000061,-3.2071428571428555,0.944285714285714,7.682142857142935,-1.085000000000008,-0.40357142857143025
TUR,Türkiye,2028,2.7914285714285683,-1.1807142857142807,0.11428571428571388,4.056428571428576,4.234999999999999,0.281428571428572
GBR,United Kingdom,2028,0.006428571428571422,0.31285714285714405,0.274285714285714,-1.3877787807814457e-17,-0.6621428571428574,0.05785714285714283
ARE,United Arab Emirates,2028,4.340714285714284,2.1049999999999898,-0.058571428571428566,2.9835714285714516,-8.095714285714308,0.13999999999999999
USA,United States of America,2028,2.470714285714287,-0.9607142857142819,0.16428571428571281,3.9107142857142847,0.2142857142857153,0.2021428571428565
VEN,R. B. de Venezuela,2028,14.914285714285683,-1.5821428571428555,-0.7085714285714317,18.190714285714307,5.75,0.013571428571431454
VNM,Vietnam,2028,7.224999999999994,-2.71142857142857,0.6849999999999987,12.206428571428575,0.5871428571428581,-0.08214285714285552
DZA,Algeria,2029,0.8813333333333162,0.6633333333333269,-0.013333333333333308,2.076666666666654,5.0506666666667,-0.014000000000000012
ARG,Argentina,2029,2.6146666666666576,2.3726666666666603,0.14466666666666406,5.359333333333346,2.201999999999998,-0.5013333333333323
AUS,Australia,2029,7.53000000000003,8.978666666666655,-0.5760000000000005,4.6693333333333555,-2.6740000000000066,0.29000000000000004
BGD,Bangladesh,2029,6.304000000000002,-0.761333333333333,1.1773333333333404,12.066000000000031,-0.3086666666666602,-0.1506666666666696
BRA,Brazil,2029,20.50733333333332,4.131999999999998,-0.3459999999999983,3.154666666666685,2.4766666666666595,0.2480000000000011
KHM,Cambodia,2029,9.865333333333353,-1.7779999999999916,-0.06066666666666798,1.3893333333332976,-1.6326666666666583,0.874666666666668
CAN,Canada,2029,0.7633333333333332,-0.2753333333333359,0.03799999999999981,0.05600000000000005,-0.7086666666666694,0.09200000000000053
CHN,China,2029,2.2406666666666766,-1.2426666666666648,0.31333333333333346,2.4153333333333293,1.166000000000011,0.06399999999999917
COL,Colombia,2029,17.630666666666656,0.2326666666666668,1.0699999999999967,2.9879999999999995,0.788666666666666,-0.16599999999999682
ECU,Ecuador,2029,11.412666666666667,0.26200000000000223,0.8239999999999981,0.5200000000000031,0.16866666666666497,-0.13466666666666782
EGY,Arab Republic of Egypt,2029,2.9633333333333383,2.797333333333313,0.009999999999999995,0.6133333333333155,4.1573333333333835,-0.011333333333333336
ETH,Ethiopia,2029,3.987333333333339,-1.69733333333334,0.44200000000000017,4.27466666666669,0.9073333333333267,0.009333333333333194
FRA,France,2029,1.2700000000000014,0.6833333333333336,0.25399999999999956,2.0760000000000005,0.9986666666666686,0.01133333333333253
DEU,Germany,2029,0.8313333333333333,0.8093333333333348,0.18199999999999972,1.0280000000000005,0.9046666666666656,0.267333333333333
IND,India,2029,8.196666666666658,-0.3713333333333395,-0.3039999999999985,-0.5766666666666822,5.435333333333318,0.24199999999999733
IDN,Indonesia,2029,13.96066666666664,0.7253333333333352,2.144666666666666,9.74733333333333,-1.6606666666666676,1.6866666666666674
IRN,Islamic Republic of Iran,2029,0.2400000000000091,-5.8446666666666545,0.29533333333333345,3.404666666666685,5.027999999999992,-0.11799999999999988
ITA,Italy,2029,2.5553333333333335,1.0340000000000025,-0.23533333333333406,3.0793333333333344,2.2926666666666655,-0.26199999999999957
JPN,Japan,2029,1.5153333333333343,0.16799999999999926,0.9833333333333343,1.882666666666669,0.18399999999999928,0.7306666666666679
KEN,Kenya,2029,4.32600000000005,-1.0579999999999927,0.3500000000000001,4.122666666666646,-0.6340000000000074,-6.666666666657051e-4
KOR,Republic of Korea,2029,3.166666666666668,-0.7453333333333347,1.1600000000000001,3.8720000000000034,-1.0233333333333334,-0.28800000000000026
MYS,Malaysia,2029,17.921333333333337,0.9746666666666677,0.5166666666666693,11.244666666666603,-0.13199999999999967,1.3100000000000023
MEX,Mexico,2029,6.608000000000004,0.010000000000012221,-0.07066666666666688,8.954666666666668,2.4479999999999933,-0.18599999999999994
MAR,Morocco,2029,2.878666666666703,2.024666666666647,0.05133333333333323,5.495333333333335,7.627333333333354,-0.3886666666666666
NGA,Nigeria,2029,7.770666666666671,-0.7680000000000007,-0.10400000000000009,-0.5493333333332657,-0.008666666666670153,0.1626666666666674
PAK,Pakistan,2029,0.9780000000000086,0.7913333333333128,0.02066666666666661,1.6566666666666947,-2.0779999999999745,0.4226666666666672
PER,Peru,2029,14.448666666666682,-0.7406666666666695,0.12199999999999989,1.3826666666666796,1.2666666666666728,0.24666666666666615
PHL,Philippines,2029,16.92999999999998,0.4453333333333358,0.0400000000000027,13.406000000000006,-0.6640000000000015,1.1766666666666694
RUS,Russian Federation,2029,0.6499999999999995,-0.4713333333333303,0.04800000000000004,0.8293333333333335,-0.41000000000000014,-0.020000000000000018
SAU,Saudi Arabia,2029,1.8940000000000339,-12.163333333333355,0.07666666666666669,0.9660000000000366,3.7733333333333405,-0.059999999999999984
SEN,Senegal,2029,3.0633333333332757,3.00866666666667,-0.23266666666666724,0.6586666666667043,2.1159999999999854,0.3620000000000001
ZAF,South Africa,2029,9.287999999999982,2.628,-0.25733333333333297,3.799333333333337,3.4639999999999986,0.21266666666666678
ESP,Spain,2029,3.485333333333344,0.3359999999999985,0.16800000000000015,5.431333333333342,0.671999999999997,-0.4166666666666661
SWE,Sweden,2029,0.003333333333333334,-0.4039999999999999,-0.06599999999999984,0.007333333333333334,-1.035999999999996,0.0906666666666669
THA,Thailand,2029,14.658000000000015,-1.5840000000000032,-0.07066666666666777,4.547333333333427,-3.420666666666669,0.13666666666666671
TUR,Türkiye,2029,3.0346666666666664,-0.9153333333333293,0.6293333333333337,7.080666666666673,5.109999999999999,-0.32533333333333303
GBR,United Kingdom,2029,0.0059999999999999915,0.49733333333333185,-0.08933333333333371,-1.3877787807814457e-17,0.11933333333333351,0.19399999999999995
ARE,United Arab Emirates,2029,0.8873333333333164,-18.680666666666696,0.11333333333333334,1.2073333333333665,-9.954666666666668,-0.07466666666666667
USA,United States of America,2029,4.50866666666667,0.16733333333333178,0.11599999999999877,4.3686666666666625,1.2920000000000051,-0.1286666666666667
VEN,R. B. de Venezuela,2029,16.542666666666662,2.6206666666666685,-0.34400000000000297,6.813999999999993,-3.1826666666666696,-0.4913333333333316
VNM,Vietnam,2029,14.275333333333322,-0.3559999999999981,0.6859999999999999,4.681999999999988,-0.7773333333333312,1.6593333333333362
DZA,Algeria,2030,1.7824999999999989,7.381249999999994,0.053125000000000006,2.734375,1.519375000000025,-0.013124999999999998
ARG,Argentina,2030,2.7324999999999875,0.2931249999999892,-0.342500000000002,5.980625000000025,1.5206249999999955,0.25187500000000185
AUS,Australia,2030,2.7562500000000227,3.4581249999999812,0.35062499999999996,1.5743750000000318,-3.6599999999999966,0.5906249999999993
BGD,Bangladesh,2030,3.0037499999999966,1.0206250000000026,2.2193750000000065,8.940000000000026,0.2637500000000017,-0.2537500000000037
BRA,Brazil,2030,4.460000000000008,0.639374999999994,0.44437500000000085,6.360624999999999,1.0187499999999972,0.01687500000000064
KHM,Cambodia,2030,7.298750000000041,-0.5606249999999946,0.2618749999999981,1.4149999999999636,-0.9962499999999892,-0.061249999999997584
CAN,Canada,2030,0.30312499999999964,-0.7925000000000004,0.08250000000000002,0.18375000000000008,-0.7112500000000033,0.20812500000000034
CHN,China,2030,1.866250000000008,-1.1649999999999991,0.125,1.9924999999999997,0.12750000000000483,-0.4931250000000009
COL,Colombia,2030,7.960000000000008,0.32124999999999915,0.703125,6.485624999999999,-0.3012500000000031,0.07875000000000298
ECU,Ecuador,2030,5.140000000000001,0.030000000000001137,0.08812499999999801,2.4937500000000057,-0.22625000000000028,-0.5200000000000031
EGY,Arab Republic of Egypt,2030,1.9437499999999943,1.2631250000000023,-3.469446951953614e-18,3.078125,3.1475000000000364,-0.0012500000000000046
ETH,Ethiopia,2030,4.647500000000008,0.602499999999992,-0.3168749999999987,3.032499999999999,1.1599999999999966,-0.8256249999999996
FRA,France,2030,2.5500000000000025,-0.12812499999999716,-0.11812500000000004,1.618125000000001,0.6643750000000033,0.16062499999999957
DEU,Germany,2030,1.4074999999999998,-0.44124999999999837,-0.1668750000000001,0.09187499999999993,0.6793750000000003,0.05374999999999974
IND,India,2030,2.7624999999999886,2.0706249999999926,0.146250000000002,-0.15625,2.826874999999987,0.34874999999999723
IDN,Indonesia,2030,8.419374999999974,-0.45437499999999886,0.3324999999999996,9.728749999999991,-0.21625000000000139,-0.2562500000000014
IRN,Islamic Republic of Iran,2030,1.8937500000000114,-0.9137500000000216,-0.07937499999999997,1.9918749999999932,-0.49875000000000114,-0.1856249999999997
ITA,Italy,2030,3.9049999999999976,0.6225000000000023,-0.5300000000000002,4.977500000000003,1.8775000000000013,-0.7331249999999994
JPN,Japan,2030,0.754999999999999,0.15749999999999886,1.193750000000005,2.7025000000000006,0.26624999999999943,0.4506250000000023
KEN,Kenya,2030,3.671250000000015,0.0956250000000054,-0.2625000000000002,2.730624999999975,6.136874999999996,-0.29124999999999934
KOR,Republic of Korea,2030,3.3718749999999993,-0.042500000000000426,0.01875000000000071,2.655000000000001,-1.0718749999999986,0.5643749999999983
MYS,Malaysia,2030,10.05125000000001,0.11687500000000028,1.2437500000000021,8.957499999999953,-0.4424999999999999,-0.328125
MEX,Mexico,2030,3.710624999999993,-1.828124999999993,0.008750000000000036,6.52000000000001,2.6699999999999946,0.3131250000000003
MAR,Morocco,2030,3.1675000000000324,2.254374999999982,0.12312500000000015,4.805000000000007,2.7912500000000193,-0.2237499999999999
NGA,Nigeria,2030,7.041249999999991,-2.079374999999999,-0.40687499999999943,3.3662500000000364,-1.8549999999999898,0.011875000000000746
PAK,Pakistan,2030,1.8075000000000045,-4.198750000000018,0.019374999999999698,2.012500000000017,0.14250000000002672,0.27437500000000004
